@relation balanceGender

@attribute time numeric
@attribute memory numeric
@attribute continent {Asia,'North America',Europe,Unknown,'South America',AsiaEurope,AsiaAfrica,Australia,Africa,'South Africa',Antarctica,Antarctic}
@attribute program_vocabulary numeric
@attribute program_length numeric
@attribute calculated_estimated_program_length numeric
@attribute volume numeric
@attribute difficulty numeric
@attribute effort numeric
@attribute loc numeric
@attribute slocP numeric
@attribute lsloc numeric
@attribute comments numeric
@attribute blankLine numeric
@attribute cyclomatic_complexity numeric
@attribute numberOfFunction numeric
@attribute gender {male,female}

@data
31,0,AsiaEurope,34,134,162,681.720021,16,10907.52033,47,31,20,16,11,6,2,female
31,0,Asia,76,306,399.451068,1911.865819,31.97619,61134.1856,34,15,15,19,0,7,2,female
31,0,Asia,49,212,231.577096,1190.318487,39.666667,47215.96665,34,27,27,7,0,8,4,female
30,0,Asia,47,214,227.95057,1188.682014,31.666667,37641.59712,31,13,12,18,1,6,2,female
31,0,Asia,49,214,231.577096,1201.547907,26.066667,31320.34877,36,24,24,12,0,8,3,female
31,0,Europe,37,308,169.089861,1604.511637,20.666667,33159.90716,38,30,30,8,0,7,3,female
31,0,Asia,52,256,248.032387,1459.312568,45.333333,66155.50308,38,20,13,18,7,5,2,female
31,0,Europe,58,284,284.224796,1663.666603,49.090909,81670.90595,46,29,26,17,3,13,2,female
31,0,Asia,64,177,320,1062,27.5,29205,33,22,22,11,0,13,6,female
31,0,Unknown,111,568,655.5163,3859.228212,49.896104,192560.4518,19,17,17,2,0,16,6,female
31,0,Europe,58,290,284.224796,1698.814489,49.090909,83396.34762,49,32,29,17,3,15,2,female
31,0,Asia,35,156,156.391224,800.168151,19.333333,15469.91758,46,26,20,20,6,7,2,female
31,0,Europe,42,197,194.994331,1062.286532,22,23370.30371,66,45,30,21,15,9,4,female
31,0,AsiaEurope,52,206,244.478367,1174.290582,31.32,36778.78103,53,36,30,17,6,8,3,female
46,0,Asia,61,253,302.213705,1500.476546,28.8,43213.72454,47,26,26,21,0,7,2,female
31,15800,Asia,101,524,575.989881,3488.902817,56.396825,196763.043,45,39,39,6,0,24,8,female
31,0,Asia,28,169,124.211433,812.442982,13,10561.75876,49,26,19,23,7,6,2,female
31,0,Asia,43,264,203.524906,1432.533895,19.6875,28203.01106,50,24,18,26,6,6,3,female
31,0,Asia,53,291,252.238666,1666.824852,32,53338.39527,71,28,18,43,10,6,3,female
31,100,Asia,79,410,419.00781,2584.550107,47.179487,121937.7486,54,44,44,10,0,25,8,female
31,200,Asia,52,341,247.175629,1943.849944,29.526316,57394.72729,55,31,18,24,13,9,3,female
31,0,AsiaEurope,69,388,352.498642,2370.107489,65.882353,156148.2581,66,46,38,20,8,11,5,female
31,0,Asia,49,253,228.638736,1420.521591,27.555556,39143.26161,54,33,28,21,5,7,3,female
31,0,Europe,38,171,173.23157,897.395605,19.928571,17883.81241,57,29,20,28,9,8,2,female
31,0,Unknown,74,372,386.124638,2309.916652,40.378788,93271.63451,56,38,34,18,4,13,5,female
31,0,Unknown,35,271,168.465006,1390.035698,16.5,22935.58901,77,43,28,34,15,11,4,female
31,0,Europe,45,347,212.744187,1905.673024,35,66698.55585,67,47,32,20,15,9,2,female
31,0,Asia,69,393,352.498642,2400.650112,39.117647,93907.78377,81,53,41,28,12,11,5,female
46,35200,AsiaEurope,61,367,300.786804,2176.580603,44.032258,95839.7588,87,49,49,38,0,7,2,female
31,0,Asia,81,395,435.120782,2504.240751,38.28125,95865.46625,54,33,30,21,3,17,6,female
31,300,Asia,15,40,50.105716,156.275624,6.5,1015.791555,68,45,42,23,3,22,10,female
31,200,'North America',92,532,511.329176,3470.534961,52.071429,180715.7133,88,49,25,39,24,11,5,female
31,200,Europe,56,364,271.081232,2113.877192,30.136364,63704.57173,67,20,11,47,9,7,3,female
31,0,Asia,47,269,222.544456,1494.184401,21.875,32685.28377,63,37,31,26,6,11,4,female
31,0,Asia,61,269,304.238182,1595.368344,27.477273,43836.37108,63,19,12,44,7,7,1,female
46,0,Unknown,38,285,178.074646,1495.659341,23.1,34549.73078,85,57,45,28,12,13,6,female
31,0,Asia,68,437,347.012135,2660.221262,59.172414,157411.7133,77,46,45,31,1,15,5,female
31,0,AsiaEurope,69,374,352.582306,2284.588147,49.5,113087.1133,76,34,24,42,10,10,3,female
31,3700,Asia,68,380,345.989912,2313.23588,71.060606,164379.9436,67,28,16,39,12,5,2,female
46,200,Asia,42,408,210.885574,2200.065508,19.5,42901.27742,89,46,38,43,8,9,3,female
31,0,Asia,0,0,0,0,0,0,50,17,10,33,7,7,2,female
31,0,AsiaEurope,46,332,219.336581,1833.822569,27,49513.20937,105,35,18,70,17,10,4,female
31,1800,Asia,64,624,324.584827,3744,34.363636,128657.4545,86,44,33,42,11,19,4,female
31,0,AsiaEurope,51,288,241.523656,1633.658498,24.75,40433.04784,72,18,12,54,6,6,3,female
46,0,Europe,89,529,487.543008,3425.662985,65.234043,223469.8449,73,50,40,23,10,23,14,female
46,0,Asia,47,331,227.95057,1838.56891,21.111111,38814.23254,103,51,40,52,11,7,2,female
31,0,Asia,41,327,204.176133,1751.919506,19,33286.4706,72,42,38,30,4,8,1,female
31,200,Asia,71,504,370.180255,3099.472548,66.24,205309.0616,74,42,39,32,3,19,8,female
31,300,Asia,106,607,608.497286,4083.847716,32.583333,133065.3714,85,61,55,24,6,33,12,female
31,0,AsiaEurope,81,551,432.75063,3493.257352,71.139535,248508.7032,95,52,44,43,8,14,4,female
31,0,Asia,81,659,436.50041,4177.961152,102.647059,428855.4241,62,33,33,29,0,14,7,female
31,0,Asia,45,457,212.744187,2509.776865,24.5,61489.53319,151,108,91,43,17,26,11,female
31,100,Asia,62,561,314.040007,3340.30413,43,143633.0776,127,86,84,41,2,12,6,female
31,0,Asia,73,546,378.867075,3379.644209,52.416667,177149.684,84,31,19,53,12,6,3,female
31,0,Asia,107,1025,615.858828,6910.003661,175.704918,1214121.627,71,27,24,44,3,33,9,female
31,40700,Asia,49,414,241.406449,2324.489875,28.888889,67151.92974,143,63,56,80,7,15,3,female
31,0,Asia,101,648,572.058634,4314.521041,51.436364,221923.2732,126,85,63,41,22,28,21,female
46,200,AsiaEurope,98,821,550.713173,5430.676782,84.481132,458789.7225,142,66,55,76,11,12,4,female
31,0,AsiaEurope,134,1115,815.017294,7878.689447,117.331169,924415.8417,156,95,83,61,12,40,18,female
31,0,Asia,86,704,469.396602,4524.090387,70.352941,318283.0649,150,81,65,69,16,37,20,female
31,0,Asia,113,1809,659.995688,12337.70374,236.424242,2916932.261,170,141,124,29,17,70,51,female
31,0,Asia,113,1809,659.995688,12337.70374,236.424242,2916932.261,170,141,124,29,17,70,51,female
46,3700,AsiaEurope,96,587,536.909168,3865.372988,40.160377,155234.8378,138,55,40,83,15,17,9,female
31,200,Asia,18,58,63.358246,241.85565,7.5,1813.917376,126,33,24,93,9,13,6,female
31,200,Asia,18,58,63.358246,241.85565,7.5,1813.917376,128,35,26,93,9,13,6,female
31,0,Asia,6,14,15.509775,36.189475,0,0,138,55,55,83,0,68,37,female
31,22400,Asia,146,2134,907.072205,15343.08561,71.860465,1102561.268,152,59,53,93,6,85,24,female
31,0,Asia,133,1761,808.762604,12424.35237,110.734177,1375800.437,141,102,97,39,5,58,46,female
31,300,Asia,78,541,412.298369,3400.4026,44.736842,152123.2742,239,85,68,154,17,25,10,female
779,15300,Asia,58,272,283.012837,1593.370831,38.958333,62075.07195,44,35,34,9,1,12,3,female
280,16100,Asia,54,241,258.107496,1386.927888,39.272727,54468.44069,38,32,32,6,0,11,3,female
311,14100,Asia,60,314,294.605938,1854.763647,46.857143,86908.92517,43,37,36,6,1,12,3,female
1014,14000,Asia,54,243,258.107496,1398.437663,37.090909,51869.32423,45,39,38,6,1,11,3,female
264,16100,Asia,53,258,252.238666,1477.803477,36.571429,54045.38431,44,38,38,6,0,11,3,female
171,12000,Asia,75,430,392.942338,2678.392037,39.678571,106274.7698,38,0,0,38,0,0,3,female
280,14700,Asia,0,0,0,0,0,0,50,38,38,12,0,14,3,female
295,16100,Asia,77,361,405.776932,2262.309941,42.146341,95348.08728,42,32,28,10,4,15,3,female
186,35200,Asia,71,389,365.723511,2392.251629,47.882353,114546.6368,44,0,0,44,0,0,3,female
919,15500,Asia,57,277,275.791518,1615.710534,42.923077,69351.26753,64,40,24,24,16,11,3,female
280,16100,Unknown,51,304,241.523656,1724.417304,42.166667,72712.92965,58,39,33,19,6,11,3,female
295,14500,Asia,46,279,209.664588,1541.073786,53.666667,82704.29317,47,41,41,6,0,11,3,female
264,29000,Asia,63,283,313.671724,1691.570218,40.7,68846.90789,51,39,34,12,5,11,3,female
280,14200,Asia,58,309,284.224796,1810.116127,57.272727,103670.2873,61,41,28,20,13,14,3,female
1013,34700,Asia,81,393,434.543206,2491.561051,48.125,119906.3756,43,29,29,14,0,12,3,female
280,14900,Antarctic,64,360,320.406355,2160,58.534483,126434.4828,59,48,47,11,1,12,3,female
171,12000,Asia,67,438,339.438742,2656.947065,54.606061,145085.4125,58,51,51,7,0,15,4,female
265,14800,Asia,67,358,339.438742,2171.65993,32.969697,71598.96982,53,29,29,24,0,8,3,female
311,58300,Asia,60,339,294.461535,2002.435912,39.551724,79199.79279,56,45,43,11,2,12,3,female
311,26600,Europe,57,344,276.096405,2006.514165,60.8,121996.0612,53,33,29,20,4,11,3,female
1029,16000,Unknown,58,378,281.762898,2214.316816,49,108501.524,54,44,40,10,4,11,3,female
795,18900,Asia,51,268,241.523656,1520.209992,24.75,37625.19729,54,44,39,10,5,13,2,female
795,20800,Asia,36,306,174.973737,1581.99705,17,26893.94986,82,68,66,14,2,11,4,female
280,16100,'North America',52,337,247.175629,1921.048185,36.473684,70067.70485,59,38,35,21,3,9,3,female
108,12800,Asia,65,408,328.342119,2457.126068,35.25,86613.69389,72,62,62,10,0,18,6,female
810,22400,AsiaEurope,48,276,223.066954,1541.44965,51.058824,78704.60567,62,47,41,15,6,11,3,female
483,16000,AsiaAfrica,56,331,270.0391,1922.234479,46.666667,89704.2757,52,40,34,12,6,10,3,female
1107,16000,Europe,49,342,227.320011,1920.230767,46.4,89098.70757,54,40,34,14,6,11,3,female
780,14200,Asia,65,357,328.342119,2149.985309,60.75,130611.6075,69,46,33,23,13,16,8,female
795,14200,Asia,66,359,335.088556,2169.937489,62.307692,135203.7974,69,46,33,23,13,16,8,female
795,16100,Asia,55,312,263.092881,1803.784231,45.173077,81482.4838,53,36,26,17,10,11,3,female
265,24000,Asia,66,356,333.104991,2151.804306,40.080645,86245.70487,55,30,26,25,4,12,3,female
187,13800,Asia,71,475,365.886251,2921.129882,64.697368,188989.4162,58,0,0,58,0,0,3,female
249,17000,'South America',65,328,327.355712,1975.336643,43.607143,86138.78717,66,39,26,27,13,13,5,female
218,15100,Asia,71,463,365.723511,2847.332916,33.735294,96055.61338,76,64,64,12,0,16,4,female
296,28600,Asia,39,265,175.736043,1400.631588,15,21009.47382,66,43,34,23,9,5,2,female
327,22300,AsiaEurope,55,299,265.963467,1728.626554,30.625,52939.18823,65,50,44,15,6,14,4,female
295,13400,Asia,83,444,447.603106,2830.517508,47.314286,133923.9141,48,34,34,14,0,21,8,female
234,10600,Asia,68,468,346.627963,2848.93261,57.633333,164193.4827,65,40,37,25,3,14,3,female
858,13200,Europe,50,298,233.120115,1681.869145,32.452381,54580.65819,60,45,39,15,6,13,3,female
265,13400,Asia,83,450,447.603106,2868.767744,47.314286,135733.6967,50,36,36,14,0,22,8,female
717,11200,Asia,65,439,326.553822,2643.81947,61.419355,162381.6862,57,20,15,37,5,5,1,female
249,14200,Unknown,61,396,305.11579,2348.571986,46.666667,109600.026,58,33,27,25,6,8,3,female
873,15900,Asia,73,475,378.867075,2940.166665,63.208333,185843.0346,68,58,58,10,0,18,7,female
295,24000,Asia,37,251,177.728624,1307.572795,17,22228.73751,52,33,32,19,1,12,4,female
795,16100,Asia,68,380,345.947473,2313.23588,41.5,95999.28901,64,40,39,24,1,8,3,female
764,16300,AsiaAfrica,62,382,307.906868,2274.502991,49.259259,112040.3325,64,40,38,24,2,11,3,female
296,20800,Asia,38,365,188.1173,1915.493542,18,34478.88376,86,64,57,22,7,16,6,female
764,16100,Europe,55,300,265.963467,1734.407914,45.5,78915.56009,66,44,30,22,14,16,3,female
327,28600,Asia,72,505,372.394982,3115.812126,44.147059,137553.9412,72,53,51,19,2,19,3,female
296,21100,Asia,76,348,399.79439,2174.278775,39.523256,85934.57622,54,41,41,13,0,13,3,female
405,15900,Asia,93,490,515.211589,3204.187817,58.59375,187745.3799,60,40,37,20,3,17,4,female
280,14200,Asia,70,428,359.421245,2623.333131,57.59375,151087.5925,64,38,32,26,6,9,3,female
748,14200,Asia,60,295,295.185169,1742.532726,51,88869.16901,69,42,38,27,4,12,3,female
779,13900,Europe,83,495,446.136964,3155.644519,73.214286,231038.2594,78,40,22,38,18,17,6,female
108,12000,Asia,106,574,608.497286,3861.826341,78.2,301994.8199,60,9,-1,51,10,9,2,female
109,12000,Asia,106,574,608.497286,3861.826341,78.2,301994.8199,60,9,-1,51,10,9,2,female
264,15700,Asia,60,361,295.185169,2132.387505,30.076923,64135.65496,76,59,54,17,5,14,3,female
280,31000,Asia,59,402,292.569248,2364.822506,52.65,124507.9049,93,40,26,53,14,12,3,female
748,19000,Unknown,53,323,254.583556,1850.118307,48.611111,89936.30658,73,58,51,15,7,13,3,female
841,14000,Asia,69,408,352.582306,2492.277978,46.75,116513.9955,87,37,24,50,13,8,3,female
312,24600,Asia,57,373,278.355966,2175.667975,52.285714,113756.3541,76,44,34,32,10,12,3,female
218,17300,Asia,68,492,346.1173,2995.031718,48.888889,146423.7729,91,70,70,21,0,18,4,female
779,16100,Europe,51,334,240.710623,1894.590064,48.842105,92535.76735,82,59,51,23,8,13,4,female
826,115500,Unknown,55,443,265.963467,2561.142353,49.875,127736.9749,98,45,28,53,17,12,3,female
763,16100,Asia,64,442,322.227091,2652,49.92,132387.84,76,39,39,37,0,8,3,female
265,10300,Europe,62,335,307.906868,1994.655764,52.5,104719.4276,83,46,33,37,13,11,3,female
280,26300,Europe,37,284,181.524906,1479.484756,17.5,25890.98323,97,41,16,56,25,11,3,female
249,14200,Asia,81,482,432.75063,3055.807701,74.118421,226491.6419,95,55,39,40,16,16,7,female
280,13400,Asia,90,510,494.555532,3310.845079,63.428571,210002.1736,81,54,45,27,9,26,5,female
561,15900,Asia,71,496,365.723511,3050.274571,71.279412,217421.7772,91,43,35,48,8,13,4,female
311,17100,Asia,73,452,378.867075,2797.800701,58.864865,164692.1602,97,54,28,43,26,17,4,female
904,14200,Asia,106,680,607.404685,4574.985909,83.035714,379887.2228,71,46,43,25,3,24,7,female
1013,64400,Asia,81,465,433.250689,2948.030251,47.6,140326.24,75,51,51,24,0,19,6,female
529,24500,AsiaEurope,69,462,352.498642,2822.138299,56.617647,159782.8302,92,51,40,41,11,12,3,female
327,28300,Asia,41,320,204.176133,1714.416641,19,32573.91619,95,53,40,42,13,13,4,female
280,16900,Asia,76,383,399.184538,2392.956238,31.585366,75582.39824,83,41,31,42,10,10,3,female
280,17300,Asia,53,385,255.604168,2205.249375,58.235294,128423.346,67,45,39,22,6,13,3,female
296,16900,Asia,59,438,288.676439,2576.597656,68.538462,176596.0393,76,54,48,22,6,13,3,female
343,26300,Asia,38,175,162.645284,918.387315,25.3,23235.19907,91,58,55,33,3,10,4,female
296,9500,Asia,74,537,386.124638,3334.476457,69.575758,231998.7256,91,50,40,41,10,18,4,female
467,14800,Asia,90,538,494.39506,3492.616966,71.046512,248138.2519,87,45,34,42,11,17,7,female
265,22000,Asia,80,492,426.079159,3110.388623,45.905405,142783.6507,101,47,27,54,20,12,5,female
233,9800,Asia,86,486,466.692323,3123.164671,58.704545,183343.9624,100,52,47,48,5,17,4,female
295,14900,Asia,78,474,413.598395,2979.280652,49.772727,148286.9233,108,80,80,28,0,24,9,female
358,25500,AsiaEurope,71,479,366.130687,2945.72887,50.578125,148989.443,124,74,61,50,13,18,4,female
265,22400,Asia,84,613,453.815451,3918.49058,52.351064,205137.1505,92,39,30,53,9,16,5,female
296,16900,Asia,91,687,501.598114,4470.854918,58.333333,260799.8702,104,65,53,39,12,18,7,female
295,24600,Asia,89,639,487.543008,4137.993662,84.446809,349440.3584,111,56,31,55,25,25,9,female
358,36400,Asia,80,520,425.898577,3287.402609,57.473684,188939.1394,123,83,68,40,15,22,5,female
1419,11000,Asia,84,544,453.264076,3477.420678,61.730769,214663.8534,105,66,54,39,12,21,8,female
249,19500,Asia,65,445,326.998749,2679.953677,34.758621,93151.49332,166,91,66,75,25,17,6,female
592,17900,Asia,75,681,392.402029,4241.825528,63.428571,269052.9335,119,81,80,38,1,17,7,female
295,26600,Europe,77,559,405.626898,3503.133676,55.5,194423.919,127,65,58,62,7,18,3,female
295,20800,Asia,91,797,503.00103,5186.712328,134.075472,695410.902,88,54,54,34,0,22,9,female
280,23000,Asia,89,733,487.348381,4746.712605,73.636364,349530.6555,168,118,118,50,0,32,9,female
280,47800,AsiaEurope,77,631,405.551932,3954.342307,52.342105,206978.6013,143,54,42,89,12,17,5,female
343,18400,Asia,107,1022,615.858828,6889.77926,175.704918,1210568.1,115,66,64,49,2,38,11,female
311,24600,Asia,50,624,255.724766,3521.766262,29.333333,103305.1437,208,139,114,69,25,34,12,female
265,29900,Asia,68,725,346.627963,4413.41056,61.433333,271130.5221,184,53,2,131,51,10,5,female
234,15600,Asia,84,636,455.758698,4065.513881,44.647059,181513.2374,160,38,19,122,19,10,3,female
764,15300,Asia,116,1334,683.133661,9148.546648,86.742857,793571.0749,200,143,126,57,17,36,12,female
311,39400,Asia,8,69,24,207,0,0,226,47,-12,179,59,12,3,female
249,10100,Asia,11,26,38.053748,89.945222,0,0,151,73,73,78,0,68,38,female
311,24600,Asia,79,1357,428.013884,8554.230475,45.833333,392068.8968,396,271,222,125,49,67,23,female
280,16100,Asia,49,373,235.769325,2094.286772,30.833333,64573.84213,263,51,11,212,40,24,16,female
327,14500,Asia,69,461,352.749775,2816.029775,53.765625,151405.6008,70,65,65,5,0,23,5,female
576,92400,Asia,73,489,378.867075,3026.824209,60.638889,183543.2569,60,53,53,7,0,21,5,female
623,92400,Asia,73,492,378.867075,3045.393683,61.152778,186234.2831,61,54,54,7,0,21,5,female
390,12500,Asia,81,538,432.964766,3410.839302,47.931818,163487.7292,55,52,52,3,0,23,5,female
358,13900,Unknown,134,797,830.266969,5631.673085,71.021053,399967.3506,27,23,23,4,0,28,9,female
421,15800,Asia,74,402,385.655592,2496.200253,50.7,126557.3528,49,40,39,9,1,17,3,female
452,15800,Asia,74,402,385.655592,2496.200253,50.7,126557.3528,50,40,38,10,2,17,3,female
498,22300,Asia,72,502,372.27468,3097.302351,57.085714,176811.717,77,69,69,8,0,23,5,female
405,20100,Asia,72,528,372.27468,3257.720401,54.391892,177193.5759,76,67,67,9,0,20,6,female
421,13700,Asia,80,526,426.079159,3325.334178,44.744186,148789.3711,79,74,74,5,0,22,5,female
655,139300,Asia,72,490,372.27468,3023.263251,62.371429,188565.2479,58,51,51,7,0,20,5,female
436,14200,Asia,79,581,419.446685,3662.496615,56.930233,208506.784,72,60,53,12,7,27,5,female
811,17200,Europe,78,415,412.409407,2608.441921,49.310811,128624.3861,58,49,46,9,3,19,4,female
857,20500,Asia,79,470,419.080878,2962.776952,74.986842,222169.2875,60,54,54,6,0,20,5,female
795,116700,AsiaEurope,62,425,309.460346,2530.533432,41.166667,104173.6263,80,58,50,22,8,21,4,female
280,24200,Asia,78,542,412.298369,3406.688003,56.842105,193643.318,76,63,57,13,6,18,4,female
826,14900,Asia,80,466,425.790319,2946.018492,59.926829,176545.5472,76,54,46,22,8,17,3,female
982,15200,Asia,76,525,398.994424,3280.161945,45.45,149083.3604,75,68,68,7,0,22,4,female
1590,15700,Asia,88,510,480.561182,3294.310126,61.630435,203029.7653,59,52,52,7,0,19,4,female
342,18000,Asia,77,599,405.551932,3753.805138,59.526316,223450.19,70,56,51,14,5,25,5,female
296,18000,Asia,77,599,405.551932,3753.805138,59.526316,223450.19,70,56,51,14,5,25,5,female
1341,15000,Asia,85,535,460.010513,3429.024151,65.333333,224029.5779,92,68,51,24,17,21,4,female
358,15000,Asia,85,549,460.010513,3518.755624,64,225200.3599,88,72,70,16,2,28,5,female
311,12500,Asia,80,622,425.790319,3932.239275,66.230769,260435.232,73,49,49,24,0,19,6,female
93,8100,Asia,86,636,466.658769,4087.104384,65,265661.785,76,6,6,70,0,4,1,female
935,17200,Asia,93,610,516.456908,3988.886875,79.245283,316100.4693,68,53,48,15,5,23,5,female
514,16400,Asia,81,644,433.608756,4082.863402,46.413043,189498.1166,108,76,67,32,9,25,6,female
311,17400,AsiaEurope,83,516,446.554635,3289.520347,66.711111,219447.5573,89,65,50,24,15,18,5,female
982,41100,Asia,83,631,446.136964,4022.649881,55.642857,223831.7327,72,10,10,62,0,7,1,female
483,15600,Asia,99,689,559.953064,4567.626711,65.423729,298831.1713,98,75,68,23,7,25,5,female
2729,87200,Asia,39,509,190.872188,2690.269729,18,48424.85513,114,98,98,16,0,27,4,female
530,22300,Asia,87,625,473.9428,4026.839685,65.531915,263886.5155,88,75,74,13,1,28,7,female
764,17400,Asia,73,606,378.867075,3751.033683,38.541667,144571.0899,100,76,68,24,8,27,3,female
327,12000,Asia,119,700,712.949096,4826.372434,49.024691,236611.419,57,44,42,13,2,22,3,female
171,11000,Asia,89,580,487.413234,3755.92539,57.021739,214169.3978,82,54,51,28,3,22,6,female
1388,37600,Asia,80,606,426.332291,3831.088426,54,206878.775,94,85,85,9,0,23,5,female
452,28200,Asia,102,726,582.037295,4844.180798,58.387097,282837.6531,88,0,0,88,0,0,5,female
436,28200,Asia,102,726,582.037295,4844.180798,58.387097,282837.6531,88,0,0,88,0,0,5,female
233,10700,Asia,66,517,333.631223,3124.95176,68.258621,213304.8968,84,78,78,6,0,19,5,female
1216,16600,Asia,80,516,425.898577,3262.114897,54.710526,178472.0229,105,73,50,32,23,23,6,female
202,12100,Asia,96,596,537.241257,3924.63765,54.833333,215200.9645,80,0,-1,80,1,0,6,female
670,23800,Asia,86,616,466.658769,3958.579089,55.5,219701.1394,87,57,57,30,0,21,5,female
